row,col,x,y,elevation,slope,aspect,curvature,twi,lithology,target
11912,7654,322539.21936093434,2746313.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
8378,8289,341589.21936093434,2852333.0615870575,320.7742,33.667416,296.0055,0.00066779286,3.8075192,9.0,0
7667,16263,580809.2193609343,2873663.0615870575,143.59837,0.33701104,57.009544,0.0006610828,8.537052,4.0,0
10988,9985,392469.21936093434,2774033.0615870575,8.582401,0.2008152,100.27423,-2.3008986e-05,9.0547905,1.0,0
8426,3103,186009.21936093434,2850893.0615870575,20.5,0.0,0.0,2.8011534e-06,10.308952,6.0,0
9327,9884,389439.21936093434,2823863.0615870575,1775.9967,12.526357,296.28455,0.0040849135,4.9054766,9.0,0
12085,16920,600519.2193609343,2741123.0615870575,807.5483,14.838457,117.87929,0.0020044623,4.729489,4.0,0
6381,9187,368529.21936093434,2912243.0615870575,60.084194,2.5087914,4.647485,-0.002267085,6.528984,6.0,0
11500,19175,668169.2193609343,2758673.0615870575,0.0,0.0,0.0,0.0,10.308952,3.0,0
6644,17383,614409.2193609343,2904353.0615870575,434.94464,13.731087,238.82065,0.006796722,4.8103566,4.0,0
10019,11623,441609.21936093434,2803103.0615870575,1037.2198,4.3057337,161.60324,0.00040917294,5.9875917,4.0,0
13389,15423,555609.2193609343,2702003.0615870575,896.0357,25.305643,252.28818,-0.0001409743,4.1502414,4.0,0
7589,11862,448779.21936093434,2876003.0615870575,372.73224,23.760094,294.60474,0.00035619066,4.2216763,6.0,0
7670,15567,559929.2193609343,2873573.0615870575,184.58418,5.1086826,349.11304,-0.0020114519,5.815828,6.0,0
6413,8808,357159.21936093434,2911283.0615870575,45.99783,1.2396647,187.93076,0.00067493337,7.2344275,6.0,0
10727,4805,237069.21936093434,2781863.0615870575,0.0,0.0,0.0,0.0,10.308952,3.0,0
4278,11093,425709.21936093434,2975333.0615870575,216.67442,1.9174432,69.30476,0.00011362712,6.7980585,3.0,0
