row,col,x,y,elevation,slope,aspect,curvature,twi,lithology,target
281,5091,702337.9668991517,2979908.600817407,122.1338,2.3707101,68.65519,0.0014567376,6.585664,3.0,0
4045,5362,710467.9668991517,2866988.600817407,2314.7178,28.480114,106.15251,-0.006228909,4.012753,2.0,0
375,2752,632167.9668991517,2977088.600817407,85.53126,6.7761893,328.26187,-0.00032683264,5.531332,1.0,0
6055,972,578767.9668991517,2806688.600817407,1229.8251,15.386042,12.997061,0.000638733,4.6915135,4.0,0
4360,2999,639577.9668991517,2857538.600817407,1722.774,16.432682,289.02295,-0.0053923544,4.6221943,4.0,0
3151,587,567217.9668991517,2893808.600817407,272.51144,29.080704,127.99308,-2.173979e-05,3.9879112,1.0,0
5473,643,568897.9668991517,2824148.600817407,652.04004,8.902609,221.0709,-0.0007241145,5.254987,4.0,0
2423,3593,657397.9668991517,2915648.600817407,1044.1959,19.332407,93.157524,-0.0017411805,4.4486504,3.0,0
4103,3141,643837.9668991517,2865248.600817407,1229.1578,16.991795,91.383545,0.0029334512,4.5867605,4.0,0
4724,1267,587617.9668991517,2846618.600817407,362.2693,2.2760522,359.2979,-0.00030176796,6.626456,4.0,0
6490,4003,669697.9668991517,2793638.600817407,1860.1112,25.38677,99.093864,-0.00042860222,4.1465816,2.0,0
6629,2280,618007.9668991517,2789468.600817407,1800.1064,34.90358,110.10015,-0.0029287715,3.76116,4.0,0
6024,4382,681067.9668991517,2807618.600817407,1904.3245,12.964615,192.78603,0.001612108,4.869927,2.0,0
4761,252,557167.9668991517,2845508.600817407,188.1437,0.44021666,44.689556,-0.00013910083,8.269893,4.0,0
5613,4580,687007.9668991517,2819948.600817407,1525.457,27.191011,291.51257,0.00071285665,4.067251,2.0,0
4721,3227,646417.9668991517,2846708.600817407,976.31305,9.49625,161.30931,0.0110502625,5.1893115,4.0,0
6153,457,563317.9668991517,2803748.600817407,1205.9053,37.38091,240.05086,-0.005316704,3.6703458,4.0,0
137,3767,662617.9668991517,2984228.600817407,93.024345,5.6557655,255.3886,0.0005826441,5.7134933,1.0,0
3336,4785,693157.9668991517,2888258.600817407,1212.4517,22.97123,89.2433,-0.0067506237,4.2594967,5.0,0
4269,3241,646837.9668991517,2860268.600817407,1906.6874,28.597792,232.49988,0.010571222,4.007859,4.0,0
6254,5500,714607.9668991517,2800718.600817407,148.03282,6.9993377,97.38325,7.3907664e-05,5.498617,3.0,0
6383,4271,677737.9668991517,2796848.600817407,1308.8607,27.980812,182.63437,-0.0009272593,4.0336637,2.0,0
3330,5519,715177.9668991517,2888438.600817407,2420.8079,20.159052,354.59964,-0.0028707548,4.4032717,5.0,0
147,4196,675487.9668991517,2983928.600817407,92.50747,0.6970534,173.6768,0.0010131645,7.8102684,4.0,0
4409,2840,634807.9668991517,2856068.600817407,799.80865,18.040138,214.51518,0.00029703788,4.522993,4.0,0
2653,3929,667477.9668991517,2908748.600817407,1213.461,28.53345,285.53302,0.0017657132,4.0105333,3.0,0
4702,1596,597487.9668991517,2847278.600817407,1082.9474,24.027632,341.7928,-0.0052402075,4.2090673,4.0,0
1121,2387,621217.9668991517,2954708.600817407,101.324394,1.0568279,270.4686,-0.00022954094,7.394039,4.0,0
1953,4462,683467.9668991517,2929748.600817407,752.306,22.734783,276.26678,0.0014221866,4.271028,3.0,0
4485,2675,629857.9668991517,2853788.600817407,700.29376,16.62334,313.6285,0.0035940215,4.609993,4.0,0
5719,4141,673837.9668991517,2816768.600817407,2204.4692,22.164593,162.89732,-0.001882663,4.2992268,2.0,0
6561,1424,592327.9668991517,2791508.600817407,1577.0166,17.146486,18.57408,0.0011490544,4.5771384,4.0,0
5827,2559,626377.9668991517,2813528.600817407,1976.4773,32.550144,112.04101,-0.00020643472,3.8501422,4.0,0
549,418,562147.9668991517,2971868.600817407,79.80028,0.89044875,204.75397,-0.0002644666,7.5653734,1.0,0
7016,1851,605137.9668991517,2777858.600817407,1154.2295,24.60109,85.4076,-0.0005354141,4.182392,4.0,0
6147,1036,580687.9668991517,2803928.600817407,1557.3462,15.521979,26.850822,-0.0018469916,4.6822753,4.0,0
4883,3014,640027.9668991517,2841848.600817407,1588.1594,27.820068,187.37543,0.00071706163,4.0404477,4.0,0
