row,col,x,y,elevation,slope,aspect,curvature,twi,lithology,target
449,376,617265.0,3034635.0,2750,37.395073,85.93663,-0.021944445,7.0710306,1,0
1257,1307,645195.0,3010395.0,1020,56.5029,163.66396,-0.007777778,8.335532,2,0
536,1985,665535.0,3032025.0,2359,23.833218,305.78897,0.006666667,9.411176,1,1
576,1330,645885.0,3030825.0,1705,32.782192,139.19766,0.0075,8.851864,1,0
897,920,633585.0,3021195.0,1761,23.930893,124.28688,-0.0052777776,8.307959,2,0
662,1980,665385.0,3028245.0,2365,33.61241,175.32584,-0.0019444445,9.408023,1,0
407,640,625185.0,3035895.0,2610,34.506065,120.60641,-0.005,9.479765,1,1
518,1998,665925.0,3032565.0,2787,30.818052,182.80246,0.0058333334,10.209364,1,0
323,1900,662985.0,3038415.0,1936,13.262676,188.1301,0.009166666,11.192019,1,1
537,1981,665415.0,3031995.0,2323,16.705326,271.59113,0.0058333334,18.874893,1,1
44,1405,648135.0,3046785.0,881,36.699226,190.30484,0.006111111,9.494184,1,1
928,2140,670185.0,3020265.0,1706,65.597206,106.58513,0.013888889,6.7051764,3,1
289,1908,663225.0,3039435.0,2508,26.969057,163.3457,0.0055555557,10.250594,1,0
195,757,628695.0,3042255.0,4531,38.778393,237.71114,-0.0030555555,8.11991,1,0
203,728,627825.0,3042015.0,4778,23.374487,340.86636,-0.008333334,7.641238,1,0
609,1045,637335.0,3029835.0,2597,20.912285,295.16788,-0.00055555557,9.15074,1,0
476,2026,666765.0,3033825.0,3281,42.404522,329.57422,-0.015,7.5862656,1,1
169,44,607305.0,3043035.0,4829,15.701672,348.02386,-0.0058333334,8.071373,1,0
973,2295,674835.0,3018915.0,2526,34.066864,214.9631,-0.010555555,7.886797,1,0
585,854,631605.0,3030555.0,1583,31.745842,225.0,0.0069444445,8.891938,2,1
1266,1390,647685.0,3010125.0,480,30.025824,317.3373,0.0075,10.486155,2,1
1117,689,626655.0,3014595.0,1397,48.77199,125.489044,-0.0130555555,7.7689576,1,0
1087,113,609375.0,3015495.0,1951,33.711746,83.185646,0.0013888889,9.509625,1,0
954,2250,673485.0,3019485.0,1888,25.254932,340.9249,0.010555555,18.02701,1,1
395,1390,647685.0,3036255.0,1161,41.083855,121.71513,0.007777778,9.337417,1,1
1249,2335,676035.0,3010635.0,2415,24.793056,291.70544,0.0022222223,11.717897,1,0
913,879,632355.0,3020715.0,1290,27.662298,216.59662,0.014166667,10.392768,1,1
926,2283,674475.0,3020325.0,2282,40.578407,198.43495,0.0027777778,10.289558,3,1
590,1701,657015.0,3030405.0,1248,22.801882,103.76079,0.010833333,9.278381,1,1
795,668,626025.0,3024255.0,1395,29.497541,202.97694,0.00055555557,8.065205,1,1
913,867,631995.0,3020715.0,1253,33.695232,213.78937,-0.0058333334,8.306277,1,1
1047,1518,651525.0,3016695.0,979,32.38775,189.83356,0.0025,9.337039,1,0
909,890,632685.0,3020835.0,1430,39.794296,199.88516,0.011944445,9.470023,2,1
135,604,624105.0,3044055.0,4960,14.833526,167.27563,-0.0030555555,8.131034,1,0
411,646,625365.0,3035775.0,2453,36.531048,110.065704,0.011666667,11.820918,1,1
906,917,633495.0,3020925.0,1647,14.251517,228.9909,0.01,11.217355,2,0
803,1824,660705.0,3024015.0,1372,25.239403,135.0,0.0069444445,9.952329,1,1
277,1555,652635.0,3039795.0,1015,33.78996,32.79953,-0.0022222223,8.302697,1,0
615,1735,658035.0,3029655.0,1635,22.315878,275.82635,0.0025,9.079182,1,0
1248,494,620805.0,3010665.0,1405,27.62504,127.23483,0.011111111,10.340282,1,0
925,2283,674475.0,3020355.0,2307,45.416622,199.17902,0.0030555555,10.083689,3,1
903,879,632355.0,3021015.0,1528,27.38759,205.7407,-0.013333334,8.153175,1,1
527,1332,645945.0,3032295.0,2277,19.77322,45.93919,0.0,9.211746,1,0
341,1093,638775.0,3037875.0,3267,25.020393,271.023,-0.00083333335,10.049282,1,0
936,740,628185.0,3020025.0,668,24.426874,90.525635,0.021666666,9.788868,1,1
23,1408,648225.0,3047415.0,1494,54.710262,193.29857,0.008888889,7.843054,1,1
1106,1330,645885.0,3014925.0,540,25.597967,103.06932,-0.003611111,8.231438,2,0
201,767,628995.0,3042075.0,4506,25.844336,215.19391,0.003888889,8.913588,1,0
1075,1259,643755.0,3015855.0,480,35.785774,192.3492,-0.0016666667,7.8228726,2,0
960,1311,645315.0,3019305.0,1628,36.544914,285.98962,0.00055555557,8.200525,1,0
184,188,611625.0,3042585.0,4109,65.37576,99.12053,0.011111111,8.324852,1,0
1172,1271,644115.0,3012945.0,1102,22.384172,334.21268,0.00055555557,10.174404,2,0
955,2247,673395.0,3019455.0,1862,35.558987,195.89952,0.011388889,9.217523,1,1
913,865,631935.0,3020715.0,1226,36.353203,218.10257,0.00027777778,9.188356,1,1
965,634,625005.0,3019155.0,1451,34.512943,152.96915,-0.00083333335,7.87007,1,1
26,1394,647805.0,3047325.0,1305,38.49212,174.58813,-0.0025,9.596492,1,1
572,1857,661695.0,3030945.0,1499,32.66056,164.15692,0.0058333334,9.549679,1,1
580,1959,664755.0,3030705.0,2265,25.074553,230.7824,0.0027777778,9.35367,1,1
1245,785,629535.0,3010755.0,930,23.91028,49.57392,-0.0052777776,9.002077,1,0
506,394,617805.0,3032925.0,2082,29.763136,223.22853,0.004722222,9.5584955,1,1
304,1461,649815.0,3038985.0,777,24.395979,110.43283,0.0025,11.987526,1,0
979,475,620235.0,3018735.0,1293,40.62858,155.9245,-0.0016666667,8.054194,1,1
25,1398,647925.0,3047355.0,1324,47.62198,205.20113,0.013888889,9.601114,1,1
353,1197,641895.0,3037515.0,3111,25.411135,21.614777,0.003888889,9.492592,1,0
546,1641,655215.0,3031725.0,1275,41.7018,160.0398,0.0069444445,10.849605,1,0
251,1055,637635.0,3040575.0,3440,26.108324,206.7829,-0.012777777,7.515591,1,0
707,1965,664935.0,3026895.0,1687,18.777298,160.67682,0.011111111,12.100754,1,1
608,1983,665475.0,3029865.0,2971,36.436268,298.30075,-0.015277778,7.10588,1,1
405,642,625245.0,3035955.0,2585,35.26814,111.42529,0.0011111111,10.239872,1,1
1138,943,634275.0,3013965.0,1696,24.377777,327.77124,-0.0013888889,9.20336,1,0
733,660,625785.0,3026115.0,1646,50.1345,145.20398,0.011388889,7.720812,1,1
1217,372,617145.0,3011595.0,2313,29.445509,351.51105,-9.215718e-19,10.706383,1,0
385,1375,647235.0,3036555.0,1476,28.07539,151.03235,0.003888889,10.426614,1,1
378,1370,647085.0,3036765.0,1741,53.37732,147.39272,-0.0022222223,7.6043243,1,1
842,2189,671655.0,3022845.0,2504,42.59805,231.62404,0.0011111111,9.083562,3,1
693,1967,664995.0,3027315.0,1939,47.13256,165.21132,0.0063888887,8.337323,1,1
910,1003,636075.0,3020805.0,1679,37.516983,64.269295,0.00027777778,8.676062,2,1
904,1007,636195.0,3020985.0,1541,25.239403,81.869896,0.016111111,13.248165,2,1
847,2181,671415.0,3022695.0,2235,51.338017,200.48898,0.007777778,9.623852,3,1
22,1398,647925.0,3047445.0,1457,62.904537,183.91158,0.0125,8.078143,1,1
843,1739,658155.0,3022815.0,1205,28.650333,298.7151,0.007222222,9.198635,1,0
1022,118,609525.0,3017445.0,1499,8.710355,112.380135,0.010277778,19.18077,1,0
341,2238,673125.0,3037875.0,4427,41.288597,279.28357,-0.024444444,6.932311,1,0
975,1569,653055.0,3018855.0,1510,32.790924,126.05462,0.003888889,8.340704,1,1
701,238,613125.0,3027075.0,2563,41.324368,194.82648,-0.00055555557,9.415958,1,0
761,1971,665115.0,3025275.0,1687,52.248287,205.82098,0.009166666,9.031545,1,1
473,2025,666735.0,3033915.0,3183,36.159176,347.15228,0.0125,8.725454,1,1
647,947,634395.0,3028695.0,1451,31.962982,275.74866,-0.004166667,9.913103,2,0
230,1438,649125.0,3041205.0,938,27.62504,9.162346,0.0011111111,10.445643,1,0
740,664,625905.0,3025905.0,1483,23.863337,183.2397,0.0075,9.697436,1,1
954,806,630165.0,3019485.0,1176,25.75761,286.55707,-0.008888889,7.5311556,1,0
31,1394,647805.0,3047175.0,1162,38.661324,179.4032,0.0027777778,9.915856,1,1
1268,126,609765.0,3010065.0,3039,19.370844,5.4403305,0.004166667,11.143539,1,0
780,943,634275.0,3024705.0,2257,14.656794,292.47943,0.0030555555,15.412486,2,0
1266,1952,664545.0,3010125.0,737,22.259779,337.87366,0.0069444445,12.630151,1,0
501,398,617925.0,3033075.0,2199,33.782772,219.44005,0.006111111,8.302969,1,1
770,1982,665445.0,3025005.0,1753,6.926249,239.03624,0.0063888887,18.235424,1,1
644,564,622905.0,3028785.0,2209,29.330193,215.3401,0.003888889,10.905246,1,0
1027,1239,643155.0,3017295.0,756,34.947132,253.72614,-0.0055555557,11.031939,2,0
405,641,625215.0,3035955.0,2607,34.947132,106.273865,-0.0052777776,10.20526,1,1
860,2161,670815.0,3022305.0,1804,10.451643,198.43495,0.011666667,19.76687,3,1
511,2125,669735.0,3032775.0,3679,35.102276,259.75592,0.0055555557,10.450813,1,0
140,332,615945.0,3043905.0,4160,26.596851,161.56505,-0.0052777776,7.494155,1,0
283,244,613305.0,3039615.0,3574,26.284132,115.48413,0.0027777778,7.507845,1,0
868,2157,670695.0,3022065.0,1812,34.62941,109.74683,0.0025,10.430669,3,1
1236,229,612855.0,3011025.0,2532,28.862091,343.7571,-0.0052777776,8.09126,1,0
408,644,625305.0,3035865.0,2511,37.229126,111.21797,0.0063888887,10.90568,1,1
787,201,612015.0,3024495.0,2178,32.934334,66.89819,-0.006666667,7.2366,1,0
350,1920,663585.0,3037605.0,2350,23.015577,248.7204,-0.009166666,8.351689,1,0
1199,2207,672195.0,3012135.0,1266,12.4551,215.78897,0.010277778,9.698858,1,0
589,1701,657015.0,3030435.0,1253,25.275618,105.875946,0.0027777778,8.93909,1,1
250,1483,650475.0,3040605.0,710,21.760624,76.10881,0.0063888887,10.856246,1,0
782,1392,647745.0,3024645.0,944,22.134386,276.46982,-0.0025,10.099829,1,0
26,1406,648165.0,3047325.0,1357,57.35288,190.76999,0.009166666,8.659764,1,1
832,881,632415.0,3023145.0,1908,46.942383,139.73744,-0.007777778,8.120835,2,1
306,1567,652995.0,3038925.0,1307,26.950413,310.34665,-0.0033333334,15.62899,1,0
954,875,632235.0,3019485.0,1446,43.179188,236.59218,0.007222222,7.964608,1,1
1082,1830,660885.0,3015645.0,1581,28.101503,247.03622,0.0030555555,12.64472,1,0
62,1939,664155.0,3046245.0,2389,30.3326,72.5973,-0.014722222,7.3383393,1,0
584,22,606645.0,3030585.0,3689,18.995941,218.11827,-0.0013888889,9.478225,1,0
611,843,631275.0,3029775.0,1245,44.723812,165.37912,0.006111111,9.856558,2,1
1182,1197,641895.0,3012645.0,1123,45.10752,77.29061,0.014722222,10.165937,2,1
846,2174,671205.0,3022725.0,2168,39.222748,207.34988,-0.009722223,7.0054398,3,1
1211,79,608355.0,3011775.0,2805,31.712091,79.9025,-0.012222222,7.283817,1,0
929,2137,670095.0,3020235.0,1865,41.96032,145.57352,-0.024444444,6.9086995,3,1
1081,1903,663075.0,3015675.0,1698,16.583153,107.92792,-0.0063888887,8.013752,1,0
514,750,628485.0,3032685.0,2168,42.179546,120.69264,-0.010833333,7.594154,1,0
27,1403,648075.0,3047295.0,1303,45.35563,185.19443,0.007777778,8.176275,1,1
251,921,633615.0,3040575.0,3804,22.556679,283.33923,-0.004166667,8.374121,1,0
1038,1966,664965.0,3016965.0,2041,30.847542,165.8668,-0.0022222223,10.901341,1,1
626,751,628515.0,3029325.0,1861,34.84063,31.787254,0.0030555555,8.550994,2,0
255,2154,670605.0,3040455.0,3792,34.062824,14.635727,0.0022222223,9.273243,1,0
180,360,616785.0,3042705.0,3915,16.260204,233.1301,0.0022222223,9.826298,1,0
813,1189,641655.0,3023715.0,1490,43.86475,141.68932,-0.0052777776,7.940645,2,1
1109,18,606525.0,3014835.0,2671,19.836792,353.3675,-0.005,9.208265,1,0
326,1896,662865.0,3038325.0,1922,28.48122,143.74615,0.011111111,8.512516,1,1
704,2175,671235.0,3026985.0,3384,38.810715,214.01935,-0.005,7.7132893,3,0
23,1395,647835.0,3047415.0,1393,61.39178,179.21875,0.021666666,8.498751,1,1
737,282,614445.0,3025995.0,2635,28.556126,115.38791,0.0022222223,7.4107876,1,0
761,678,626325.0,3025275.0,1486,24.03728,268.39398,0.00055555557,10.3824005,1,1
409,53,607575.0,3035835.0,4193,29.131199,11.645973,0.00083333335,10.52253,1,0
1155,1643,655275.0,3013455.0,1973,20.119555,70.74071,0.0,8.499749,1,0
971,2202,672045.0,3018975.0,1767,37.98202,206.97528,0.009166666,8.841616,1,1
322,45,607335.0,3038445.0,4384,36.544914,195.98964,-0.0016666667,8.711351,1,0
1261,1388,647625.0,3010275.0,376,32.12739,320.92456,0.005,7.2676654,2,1
295,330,615885.0,3039255.0,3849,14.763133,55.304848,-0.0033333334,8.136009,1,0
56,760,628785.0,3046425.0,4216,20.60712,77.19573,-8.6736174e-19,10.91601,1,0
438,330,615885.0,3034965.0,2657,39.880062,231.07246,-0.00055555557,9.815287,1,1
1135,271,614115.0,3014055.0,2009,22.928053,333.68735,-0.0055555557,8.35594,1,0
609,1984,665505.0,3029835.0,2999,30.444931,289.4626,-0.020555556,7.3338466,1,1
26,1408,648225.0,3047325.0,1375,51.288536,195.89282,0.009166666,8.527009,1,1
1064,1584,653505.0,3016185.0,655,37.51943,138.96031,0.003888889,9.369121,1,1
766,1460,649785.0,3025125.0,1773,32.08644,188.0224,0.003888889,9.215163,1,1
568,2268,674025.0,3031065.0,3846,31.586962,174.94617,0.0030555555,9.080465,1,0
638,1909,663255.0,3028965.0,2375,40.756924,289.48615,0.007222222,10.712251,1,0
298,460,619785.0,3039165.0,3903,23.736837,257.4123,-0.0022222223,9.415734,1,0
609,1983,665475.0,3029835.0,2976,39.919273,275.14276,-0.011944445,7.67383,1,1
386,1320,645585.0,3036525.0,2322,41.517097,146.9083,-0.009722223,7.617419,1,1
847,2175,671235.0,3022695.0,2154,35.5553,209.70346,0.0013888889,9.536112,3,1
931,2136,670065.0,3020175.0,1847,41.987823,140.63594,-0.027777778,8.987175,3,1
380,1371,647115.0,3036705.0,1645,53.562683,145.52779,0.006111111,8.57839,1,1
812,1188,641625.0,3023745.0,1529,40.030758,143.47115,-0.007222222,7.6698775,2,1
510,396,617865.0,3032805.0,2038,27.82082,201.29736,0.016944444,10.907349,1,1
785,1025,636735.0,3024555.0,3052,31.712091,259.9025,0.0013888889,9.229727,2,0
560,1685,656535.0,3031305.0,1027,28.35609,325.6965,0.009166666,11.180322,1,0
710,1963,664875.0,3026805.0,1680,25.034388,344.4759,0.021944445,10.55947,1,1
930,1350,646485.0,3020205.0,1848,18.445688,257.00537,-0.0030555555,8.998995,1,0
1012,1906,663165.0,3017745.0,1764,23.275278,266.1121,0.007777778,9.255439,1,0
939,741,628215.0,3019935.0,654,18.868801,135.0,0.008055556,7.876017,1,1
882,2244,673305.0,3021645.0,2780,32.96783,222.91743,0.0052777776,7.9284663,3,1
706,1588,653625.0,3026925.0,2190,29.219484,356.5834,-0.00027777778,10.4279375,1,0
593,875,632235.0,3030315.0,1563,37.89631,227.16925,-0.0016666667,9.82553,2,1
447,1924,663705.0,3034695.0,1932,42.111874,199.10309,0.0025,11.763193,1,1
322,1897,662895.0,3038445.0,1982,47.12615,140.33632,0.007777778,8.337548,1,1
786,1506,651165.0,3024525.0,2330,29.460201,204.8637,-0.007777778,7.373579,1,0
439,334,616005.0,3034935.0,2731,44.207672,242.99591,-0.0022222223,7.523203,1,1
949,2245,673335.0,3019635.0,2005,37.88357,156.3179,-9.215718e-19,7.0534,1,1
831,881,632415.0,3023175.0,1931,41.751503,130.45624,-0.014166667,8.525471,2,1
402,640,625185.0,3036045.0,2642,26.180178,121.13031,0.0013888889,10.077371,1,1
773,204,612105.0,3024915.0,1890,39.444233,20.454155,-0.0027777778,6.997555,1,0
1034,1089,638655.0,3017085.0,964,43.907722,322.38605,0.003888889,8.226826,2,0
1152,1792,659745.0,3013545.0,995,8.18616,259.992,0.0125,17.157164,1,0
780,781,629415.0,3024705.0,901,56.668476,153.29453,0.027222222,9.155924,1,0
849,1724,657705.0,3022635.0,1089,26.158981,255.25644,0.0030555555,10.604398,1,0
926,2284,674505.0,3020325.0,2289,42.993706,188.99925,0.0016666667,8.25878,3,1
1055,1083,638475.0,3016455.0,1340,29.37051,62.67611,0.0011111111,9.323148,2,0
324,1900,662985.0,3038385.0,1932,10.555381,259.69516,0.009166666,17.81399,1,1
922,767,628995.0,3020445.0,814,31.501045,135.0,-0.0033333334,10.182441,1,0
38,1390,647685.0,3046965.0,1014,39.374134,189.94058,-0.003611111,9.995781,1,1
927,2140,670185.0,3020295.0,1716,63.48662,91.07194,0.021944445,7.2056036,3,1
607,842,631245.0,3029895.0,1404,56.306053,160.35687,0.003611111,8.794971,2,1
35,1399,647955.0,3047055.0,1063,37.21584,183.14496,0.0033333334,9.475415,1,1
88,1106,639165.0,3045465.0,2360,27.204933,70.09625,0.015277778,12.159199,1,0
888,875,632235.0,3021465.0,1376,19.193518,312.08917,0.0016666667,10.690845,1,0
703,1971,665115.0,3027015.0,1742,27.80607,185.44034,0.004722222,10.620291,1,1
1269,36,607065.0,3010035.0,2729,26.194838,153.869,-0.006666667,8.204922,1,0
760,675,626235.0,3025305.0,1442,25.844336,261.5911,0.003611111,12.363575,1,1
932,2144,670305.0,3020145.0,1561,29.445509,121.10881,0.0055555557,9.165937,3,1
911,1005,636135.0,3020775.0,1649,35.599457,53.997143,0.0052777776,12.378335,2,1
152,1603,654075.0,3043545.0,1835,27.888504,26.161568,-0.009444444,7.4387536,1,0
888,1149,640455.0,3021465.0,1240,20.262512,69.51964,0.0022222223,9.878341,2,0
1130,713,627375.0,3014205.0,965,49.714455,178.1785,0.0130555555,8.0233755,1,1
740,1943,664275.0,3025905.0,1686,25.663694,258.49518,0.00027777778,10.368563,1,0
215,1656,655665.0,3041655.0,2698,22.373844,238.24052,-0.008055556,7.69001,1,0
415,1767,658995.0,3035655.0,1430,23.118393,161.21138,-0.004166667,11.437754,1,0
648,1311,645315.0,3028665.0,1007,28.835768,50.52754,0.0011111111,8.497812,1,0
538,1981,665415.0,3031965.0,2326,30.3326,296.20013,0.004722222,8.724633,1,1
961,1688,656625.0,3019275.0,1121,12.50651,61.99082,0.0019444445,13.160341,1,0
1034,743,628275.0,3017085.0,876,28.509525,209.90842,0.003611111,10.74493,1,0
36,1402,648045.0,3047025.0,1051,42.415802,194.79675,0.0044444446,8.279017,1,1
744,1906,663165.0,3025785.0,1716,17.901361,120.20324,0.0016666667,10.705032,1,0
912,879,632355.0,3020745.0,1309,35.167503,195.43343,0.0063888887,9.349782,1,1
23,1401,648015.0,3047415.0,1450,61.469448,202.78958,0.005,7.2915506,1,1
1240,988,635625.0,3010905.0,1559,49.609695,147.15494,0.007777778,7.3339343,1,0
1251,2185,671535.0,3010575.0,1415,27.3679,292.2296,0.003888889,14.17261,1,0
767,1460,649785.0,3025095.0,1755,28.338955,191.1363,0.006666667,9.499279,1,1
567,1567,652995.0,3031095.0,769,25.137218,37.785736,0.011666667,11.272636,1,0
404,1339,646155.0,3035985.0,1891,34.021374,118.77981,0.0063888887,11.322495,1,0
1112,2400,677985.0,3014745.0,2613,35.11364,211.42957,0.005,10.098994,1,0
759,675,626235.0,3025335.0,1446,26.259827,254.32048,0.0011111111,9.906809,1,1
905,879,632355.0,3020955.0,1487,38.794186,197.49576,-0.0058333334,7.71388,1,1
28,1402,648045.0,3047265.0,1277,39.975117,186.2773,-0.0063888887,9.543653,1,1
1282,608,624225.0,3009645.0,1392,22.703045,45.0,-0.0052777776,9.61969,1,0
698,2209,672255.0,3027165.0,3565,19.721672,109.69862,-0.017222222,7.828281,3,0
801,1366,646965.0,3024075.0,678,33.11078,257.82855,-0.013888889,7.2298603,1,0
1144,1793,659775.0,3013785.0,1022,18.962318,157.16635,0.008055556,12.252722,1,1
509,398,617925.0,3032835.0,2083,40.737705,208.30075,-0.0022222223,9.590786,1,1
721,1541,652215.0,3026475.0,2565,41.85535,179.73352,-0.0013888889,8.298679,1,0
872,2155,670635.0,3021945.0,1830,48.916965,110.40988,0.0011111111,10.099226,3,1
920,2277,674295.0,3020505.0,2510,61.821648,179.74422,0.0025,7.2768426,3,1
41,1390,647685.0,3046875.0,920,48.86706,193.68225,-0.0025,9.802491,1,1
736,661,625815.0,3026025.0,1566,34.218582,162.89728,0.0022222223,10.078321,1,1
980,254,613605.0,3018705.0,2420,19.513674,177.97864,-0.008611111,7.8397603,1,0
832,883,632475.0,3023145.0,1866,38.40606,146.14288,0.0063888887,8.980536,2,1
1172,1498,650925.0,3012945.0,1182,28.994446,313.17203,-0.0025,8.085803,1,0
839,1419,648555.0,3022935.0,1162,55.10409,340.82782,-0.011666667,9.876134,1,1
1286,271,614115.0,3009525.0,2250,37.61935,201.5713,-0.00055555557,11.311421,1,0
507,399,617955.0,3032895.0,2138,34.066864,214.9631,-0.006111111,9.758599,1,1
607,844,631305.0,3029895.0,1387,55.152355,176.34073,0.0030555555,7.538964,2,1
30,1392,647745.0,3047205.0,1182,36.59076,182.57336,0.0069444445,9.990613,1,1
1232,1902,663045.0,3011145.0,720,22.54033,96.340195,-0.004166667,9.76122,1,0
908,1011,636315.0,3020865.0,1512,11.038532,109.98311,0.01861111,17.441664,2,1
1196,1640,655185.0,3012225.0,1359,25.067574,115.88027,0.0013888889,9.508139,1,0
1086,2396,677865.0,3015525.0,2831,38.63097,191.4271,0.010833333,10.071093,1,1
580,1960,664785.0,3030705.0,2277,26.316483,240.19525,0.004166667,10.214474,1,1
916,2316,675465.0,3020625.0,2900,37.210026,212.90524,0.006111111,11.555067,3,1
37,1389,647655.0,3046995.0,1034,38.523506,178.50046,0.0013888889,10.208471,1,1
743,664,625905.0,3025815.0,1449,22.993742,160.49756,0.005,13.164932,1,1
36,1390,647685.0,3047025.0,1059,35.807552,177.68294,-0.0019444445,10.019296,1,1
148,1099,638955.0,3043665.0,2217,41.314156,111.70054,0.010277778,8.030024,1,0
479,2168,671025.0,3033735.0,3591,28.149267,351.4913,0.0069444445,11.488222,1,0
583,1312,645345.0,3030615.0,1633,53.540905,208.30075,0.00055555557,7.5983562,1,0
838,1418,648525.0,3022965.0,1105,54.049957,352.3596,0.007777778,7.867397,1,1
619,1314,645405.0,3029535.0,732,29.43749,196.29404,-0.0016666667,8.067652,1,1
924,2278,674325.0,3020385.0,2327,50.378265,169.46533,0.003611111,8.559456,3,1
368,2204,672105.0,3037065.0,3832,33.191906,307.23483,0.013611111,9.791718,1,0
1045,1968,665025.0,3016755.0,1928,26.737617,200.83337,0.006111111,12.820748,1,1
855,2162,670845.0,3022455.0,1851,35.534103,138.31094,0.02111111,9.084909,3,1
930,761,628815.0,3020205.0,736,50.372906,146.2551,-0.0025,7.306883,1,0
928,2241,673215.0,3020265.0,2178,26.668177,112.94894,0.012222222,11.101966,3,1
180,217,612495.0,3042705.0,3940,30.788511,269.59933,-0.00027777778,10.264604,1,0
921,2277,674295.0,3020475.0,2458,59.891586,176.25958,0.0063888887,7.643748,3,1
25,1401,648015.0,3047355.0,1358,53.94331,193.15094,0.011944445,8.094455,1,1
307,1435,649035.0,3038895.0,1255,23.110508,117.315605,-0.003611111,7.653945,1,0
473,2024,666705.0,3033915.0,3182,31.119059,353.6598,0.0025,9.098845,1,1
186,1130,639885.0,3042525.0,2894,34.846405,348.95905,0.00083333335,8.550778,1,0
320,1896,662865.0,3038505.0,2065,53.910397,142.15555,-0.0022222223,7.872518,1,1
303,1767,658995.0,3039015.0,2874,41.99942,172.0199,-0.003888889,8.986769,1,0
1219,1996,665865.0,3011535.0,696,16.723558,250.55997,0.016666668,10.084269,1,0
1093,760,628785.0,3015315.0,542,26.443644,58.706963,0.00055555557,9.698072,1,0
598,877,632295.0,3030165.0,1526,35.056744,232.72183,0.00083333335,9.795724,2,1
736,1271,644115.0,3026025.0,899,54.090908,138.17982,-0.00055555557,7.172745,1,1
771,304,615105.0,3024975.0,2272,24.899193,78.084854,0.0011111111,10.134854,1,0
43,1402,648045.0,3046815.0,888,44.696915,183.62149,0.01,9.21087,1,1
539,1979,665355.0,3031935.0,2300,33.5906,287.52557,-8.6736174e-19,8.310237,1,1
869,843,631275.0,3022035.0,1210,46.85546,181.34262,-0.03638889,6.7375817,1,1
840,865,631935.0,3022905.0,1809,22.425419,181.7357,-0.0069444445,8.380602,2,0
436,331,615915.0,3035025.0,2705,39.86463,233.93059,0.0019444445,9.467527,1,1
32,1399,647955.0,3047145.0,1139,40.650597,185.84892,0.0027777778,9.0342455,1,1
852,2189,671655.0,3022545.0,2352,36.52151,309.06256,0.017222222,9.500663,3,1
245,1891,662715.0,3040755.0,3010,46.07263,227.60257,-0.00055555557,7.8635564,1,0
976,475,620235.0,3018825.0,1357,40.898643,149.98163,0.00055555557,8.73781,1,1
474,1998,665925.0,3033885.0,2834,31.712091,280.0975,0.0030555555,9.229727,1,0
769,1506,651165.0,3025035.0,2423,15.423245,295.0169,-0.0055555557,8.090176,1,0
145,1367,646995.0,3043755.0,2131,32.456936,21.522598,0.0019444445,8.8643675,1,0
76,956,634665.0,3045825.0,4182,23.195068,103.495735,0.00027777778,10.540235,1,0
497,393,617775.0,3033195.0,2169,35.79667,243.583,0.0025,8.515619,1,1
1186,250,613485.0,3012525.0,2034,26.762796,38.290165,-0.0019444445,10.888133,1,0
1227,1771,659115.0,3011295.0,879,22.86209,108.43495,0.004722222,9.0522995,1,1
638,424,618705.0,3028965.0,1954,46.104416,37.83469,0.0016666667,8.373272,1,0
758,687,626595.0,3025365.0,1612,28.386038,252.96223,0.0025,8.804166,1,1
915,2139,670155.0,3020655.0,1823,69.96707,121.202614,0.033333335,7.179793,3,1
896,690,626685.0,3021225.0,736,27.568243,61.38954,0.009722223,9.937232,1,1
879,804,630105.0,3021735.0,989,57.251884,161.56505,-0.011944445,7.7473507,1,1
639,830,630885.0,3028935.0,1384,29.752645,45.590656,0.0016666667,8.460308,2,0
541,673,626175.0,3031875.0,1765,11.179986,71.56505,0.0013888889,19.753954,1,0
351,54,607605.0,3037575.0,4061,36.380356,232.35239,-0.0016666667,7.8010697,1,1
1151,1235,643035.0,3013575.0,759,33.20787,148.53586,0.006111111,9.93421,2,1
137,958,634725.0,3043995.0,4383,23.21271,57.699585,-0.0011111111,7.649012,1,0
161,1319,645555.0,3043275.0,2436,54.642628,175.08162,-0.006111111,7.8455563,1,0
766,950,634485.0,3025125.0,2301,25.303156,325.04935,0.0022222223,10.729605,2,0
1085,2396,677865.0,3015555.0,2860,43.810314,187.98932,0.003888889,9.839666,1,1
386,1321,645615.0,3036525.0,2303,45.192177,140.7106,-0.003611111,8.181981,1,1
40,1399,647955.0,3046905.0,961,33.191906,180.36493,-0.0027777778,9.999356,1,1
927,2138,670125.0,3020295.0,1881,57.5935,91.212425,-0.050555557,6.3479156,3,1
476,2028,666825.0,3033825.0,3294,36.812923,355.20987,-0.0058333334,8.478443,1,1
1149,223,612675.0,3013635.0,1750,36.97818,84.920395,0.003888889,9.651092,1,1
1058,1273,644175.0,3016365.0,801,22.735386,199.15561,-0.0016666667,9.751637,2,0
279,2063,667875.0,3039735.0,3593,23.251844,250.1593,-0.011111111,7.6471276,1,0
32,1395,647835.0,3047145.0,1137,38.423,176.38611,0.0025,9.978458,1,1
1154,1889,662655.0,3013485.0,1429,40.55427,138.15794,0.004722222,8.3445015,1,1
895,2203,672075.0,3021255.0,2508,41.053356,187.97504,-0.006666667,8.732356,3,1
881,806,630165.0,3021675.0,851,56.4224,164.2723,0.020555556,8.338583,1,1
